Year,Gebietseinheit,Altersgruppe,GeoCode,Value
2020,"Wesermarsch",0 - 6,K03461,570
2020,"Wittmund",0 - 6,K03462,225
2020,"Statistische Region Weser-Ems",0 - 6,K034,19700
2020,"Niedersachsen",0 - 6,K030,55070
2019,"Braunschweig, Stadt",0 - 6,K03101,1420
2019,"Salzgitter, Stadt",0 - 6,K03102,1760
2019,"Wolfsburg, Stadt",0 - 6,K03103,1210
2019,"Gifhorn",0 - 6,K03151,775
2019,"Goslar",0 - 6,K03153,840
2019,"Helmstedt",0 - 6,K03154,445
2019,"Northeim",0 - 6,K03155,725
2019,"Peine",0 - 6,K03157,770
2019,"Wolfenbüttel",0 - 6,K03158,505
2019,"Göttingen",0 - 6,K03159,1915
2019,"Statistische Region Braunschweig",0 - 6,K031,10365
2019,"Region Hannover",0 - 6,K03241,9420
2019,"dav. Hannover, Lhst.",0 - 6,K03241001,4915
2019,"dav. Hannover, Umland",0 - 6,K03241999,4505
2019,"Diepholz",0 - 6,K03251,1385
2019,"Hameln-Pyrmont",0 - 6,K03252,1300
2019,"Hildesheim",0 - 6,K03254,1610
2019,"Holzminden",0 - 6,K03255,250
2019,"Nienburg (Weser)",0 - 6,K03256,805
2019,"Schaumburg",0 - 6,K03257,965
2019,"Statistische Region Hannover",0 - 6,K032,15735
2019,"Celle",0 - 6,K03351,1030
2019,"Cuxhaven",0 - 6,K03352,875
2019,"Harburg",0 - 6,K03353,905
2019,"Lüchow-Dannenberg",0 - 6,K03354,230
2019,"Lüneburg",0 - 6,K03355,845
2019,"Osterholz",0 - 6,K03356,515
2019,"Rotenburg (Wümme)",0 - 6,K03357,760
2019,"Heidekreis",0 - 6,K03358,925
2019,"Stade",0 - 6,K03359,1425
2019,"Uelzen",0 - 6,K03360,405
2019,"Verden",0 - 6,K03361,690
2019,"Statistische Region Lüneburg",0 - 6,K033,8605
2019,"Delmenhorst, Stadt",0 - 6,K03401,1120
2019,"Emden, Stadt",0 - 6,K03402,475
2019,"Oldenburg (Oldb), Stadt",0 - 6,K03403,1365
2019,"Osnabrück, Stadt",0 - 6,K03404,1535
2019,"Wilhelmshaven, Stadt",0 - 6,K03405,855
2019,"Ammerland",0 - 6,K03451,605
2019,"Aurich",0 - 6,K03452,795
2019,"Cloppenburg",0 - 6,K03453,1515
2019,"Emsland",0 - 6,K03454,2690
2019,"Friesland",0 - 6,K03455,440
2019,"Grafschaft Bentheim",0 - 6,K03456,1130
2019,"Leer",0 - 6,K03457,1255
2019,"Oldenburg",0 - 6,K03458,770
2019,"Osnabrück",0 - 6,K03459,2240
2019,"Vechta",0 - 6,K03460,1595
2019,"Wesermarsch",0 - 6,K03461,550
2019,"Wittmund",0 - 6,K03462,205
2019,"Statistische Region Weser-Ems",0 - 6,K034,19145
2019,"Niedersachsen",0 - 6,K030,53850
2018,"Braunschweig, Stadt",0 - 6,K03101,1250
2018,"Salzgitter, Stadt",0 - 6,K03102,1610
2018,"Wolfsburg, Stadt",0 - 6,K03103,1115
2018,"Gifhorn",0 - 6,K03151,680
2018,"Goslar",0 - 6,K03153,780
2018,"Helmstedt",0 - 6,K03154,425
2018,"Northeim",0 - 6,K03155,675
2018,"Peine",0 - 6,K03157,745
2018,"Wolfenbüttel",0 - 6,K03158,470
2018,"Göttingen",0 - 6,K03159,1755
2018,"Statistische Region Braunschweig",0 - 6,K031,9515
2018,"Region Hannover",0 - 6,K03241,8965
2018,"dav. Hannover, Lhst.",0 - 6,K03241001,4580
2018,"dav. Hannover, Umland",0 - 6,K03241999,4385
2018,"Diepholz",0 - 6,K03251,1335
2018,"Hameln-Pyrmont",0 - 6,K03252,1250
2018,"Hildesheim",0 - 6,K03254,1435
2018,"Holzminden",0 - 6,K03255,255
2018,"Nienburg (Weser)",0 - 6,K03256,745
2018,"Schaumburg",0 - 6,K03257,935
2018,"Statistische Region Hannover",0 - 6,K032,14925
2018,"Celle",0 - 6,K03351,1050
2018,"Cuxhaven",0 - 6,K03352,890
2018,"Harburg",0 - 6,K03353,765
2018,"Lüchow-Dannenberg",0 - 6,K03354,230
2018,"Lüneburg",0 - 6,K03355,815
2018,"Osterholz",0 - 6,K03356,500
2018,"Rotenburg (Wümme)",0 - 6,K03357,705
2018,"Heidekreis",0 - 6,K03358,810
2018,"Stade",0 - 6,K03359,1325
2018,"Uelzen",0 - 6,K03360,400
2018,"Verden",0 - 6,K03361,675
2018,"Statistische Region Lüneburg",0 - 6,K033,8160
2018,"Delmenhorst, Stadt",0 - 6,K03401,1055
2018,"Emden, Stadt",0 - 6,K03402,455
2018,"Oldenburg (Oldb), Stadt",0 - 6,K03403,1270
2018,"Osnabrück, Stadt",0 - 6,K03404,1470
2018,"Wilhelmshaven, Stadt",0 - 6,K03405,810
2018,"Ammerland",0 - 6,K03451,590
2018,"Aurich",0 - 6,K03452,805
2018,"Cloppenburg",0 - 6,K03453,1405
2018,"Emsland",0 - 6,K03454,2525
2018,"Friesland",0 - 6,K03455,445
2018,"Grafschaft Bentheim",0 - 6,K03456,1055
2018,"Leer",0 - 6,K03457,1015
2018,"Oldenburg",0 - 6,K03458,755
2018,"Osnabrück",0 - 6,K03459,2020
2018,"Vechta",0 - 6,K03460,1455
2018,"Wesermarsch",0 - 6,K03461,515
2018,"Wittmund",0 - 6,K03462,200
2018,"Statistische Region Weser-Ems",0 - 6,K034,17845
2018,"Niedersachsen",0 - 6,K030,50445
2017,"Braunschweig, Stadt",0 - 6,K03101,1195
2017,"Salzgitter, Stadt",0 - 6,K03102,1380
2017,"Wolfsburg, Stadt",0 - 6,K03103,1015
2017,"Gifhorn",0 - 6,K03151,605
2017,"Goslar",0 - 6,K03153,775
2017,"Helmstedt",0 - 6,K03154,435
2017,"Northeim",0 - 6,K03155,665
2017,"Peine",0 - 6,K03157,740
2017,"Wolfenbüttel",0 - 6,K03158,485
2017,"Göttingen",0 - 6,K03159,1640
2017,"Statistische Region Braunschweig",0 - 6,K031,8940
2017,"Region Hannover",0 - 6,K03241,8420
2017,"dav. Hannover, Lhst.",0 - 6,K03241001,4295
2017,"dav. Hannover, Umland",0 - 6,K03241999,4125
2017,"Diepholz",0 - 6,K03251,1225
2017,"Hameln-Pyrmont",0 - 6,K03252,1145
2017,"Hildesheim",0 - 6,K03254,1310
2017,"Holzminden",0 - 6,K03255,265
2017,"Nienburg (Weser)",0 - 6,K03256,760
2017,"Schaumburg",0 - 6,K03257,875
2017,"Statistische Region Hannover",0 - 6,K032,14005
2017,"Celle",0 - 6,K03351,995
2017,"Cuxhaven",0 - 6,K03352,885
2017,"Harburg",0 - 6,K03353,710
2017,"Lüchow-Dannenberg",0 - 6,K03354,205
2017,"Lüneburg",0 - 6,K03355,810
2017,"Osterholz",0 - 6,K03356,495
2017,"Rotenburg (Wümme)",0 - 6,K03357,655
2017,"Heidekreis",0 - 6,K03358,710
2017,"Stade",0 - 6,K03359,1185
2017,"Uelzen",0 - 6,K03360,365
2017,"Verden",0 - 6,K03361,610
2017,"Statistische Region Lüneburg",0 - 6,K033,7620
2017,"Delmenhorst, Stadt",0 - 6,K03401,970
2017,"Emden, Stadt",0 - 6,K03402,440
2017,"Oldenburg (Oldb), Stadt",0 - 6,K03403,1240
2017,"Osnabrück, Stadt",0 - 6,K03404,1415
2017,"Wilhelmshaven, Stadt",0 - 6,K03405,730
2017,"Ammerland",0 - 6,K03451,530
2017,"Aurich",0 - 6,K03452,790
2017,"Cloppenburg",0 - 6,K03453,1300
2017,"Emsland",0 - 6,K03454,2380
2017,"Friesland",0 - 6,K03455,480
2017,"Grafschaft Bentheim",0 - 6,K03456,1075
2017,"Leer",0 - 6,K03457,915
2017,"Oldenburg",0 - 6,K03458,735
2017,"Osnabrück",0 - 6,K03459,1875
2017,"Vechta",0 - 6,K03460,1330
2017,"Wesermarsch",0 - 6,K03461,515
2017,"Wittmund",0 - 6,K03462,190
2017,"Statistische Region Weser-Ems",0 - 6,K034,16905
2017,"Niedersachsen",0 - 6,K030,47470
2016,"Braunschweig, Stadt",0 - 6,K03101,1300
2016,"Salzgitter, Stadt",0 - 6,K03102,1065
2016,"Wolfsburg, Stadt",0 - 6,K03103,970
2016,"Gifhorn",0 - 6,K03151,540
2016,"Goslar",0 - 6,K03153,670
2016,"Helmstedt",0 - 6,K03154,405
2016,"Northeim",0 - 6,K03155,615
2016,"Peine",0 - 6,K03157,680
2016,"Wolfenbüttel",0 - 6,K03158,495
2016,"Göttingen",0 - 6,K03159,1605
2016,"Statistische Region Braunschweig",0 - 6,K031,8340
2016,"Region Hannover",0 - 6,K03241,7845
2016,"dav. Hannover, Lhst.",0 - 6,K03241001,4165
2016,"dav. Hannover, Umland",0 - 6,K03241999,3680
2016,"Diepholz",0 - 6,K03251,1075
2016,"Hameln-Pyrmont",0 - 6,K03252,1005
2016,"Hildesheim",0 - 6,K03254,1225
2016,"Holzminden",0 - 6,K03255,235
2016,"Nienburg (Weser)",0 - 6,K03256,730
2016,"Schaumburg",0 - 6,K03257,770
2016,"Statistische Region Hannover",0 - 6,K032,12885
2016,"Celle",0 - 6,K03351,920
2016,"Cuxhaven",0 - 6,K03352,845
2016,"Harburg",0 - 6,K03353,485
2016,"Lüchow-Dannenberg",0 - 6,K03354,215
2016,"Lüneburg",0 - 6,K03355,745
2016,"Osterholz",0 - 6,K03356,460
2016,"Rotenburg (Wümme)",0 - 6,K03357,645
2016,"Heidekreis",0 - 6,K03358,795
2016,"Stade",0 - 6,K03359,1095
2016,"Uelzen",0 - 6,K03360,355
2016,"Verden",0 - 6,K03361,545
2016,"Statistische Region Lüneburg",0 - 6,K033,7105
2016,"Delmenhorst, Stadt",0 - 6,K03401,720
2016,"Emden, Stadt",0 - 6,K03402,380
2016,"Oldenburg (Oldb), Stadt",0 - 6,K03403,1115
2016,"Osnabrück, Stadt",0 - 6,K03404,1315
2016,"Wilhelmshaven, Stadt",0 - 6,K03405,550
2016,"Ammerland",0 - 6,K03451,520
2016,"Aurich",0 - 6,K03452,760
2016,"Cloppenburg",0 - 6,K03453,1300
2016,"Emsland",0 - 6,K03454,2220
2016,"Friesland",0 - 6,K03455,485
2016,"Grafschaft Bentheim",0 - 6,K03456,1070
2016,"Leer",0 - 6,K03457,880
2016,"Oldenburg",0 - 6,K03458,710
2016,"Osnabrück",0 - 6,K03459,1630
2016,"Vechta",0 - 6,K03460,1205
2016,"Wesermarsch",0 - 6,K03461,525
2016,"Wittmund",0 - 6,K03462,210
2016,"Statistische Region Weser-Ems",0 - 6,K034,15590
2016,"Niedersachsen",0 - 6,K030,43920
2015,"Braunschweig, Stadt",0 - 6,K03101,937
2015,"Salzgitter, Stadt",0 - 6,K03102,527
2015,"Wolfsburg, Stadt",0 - 6,K03103,796
2015,"Gifhorn",0 - 6,K03151,503
2015,"Goslar",0 - 6,K03153,486
2015,"Helmstedt",0 - 6,K03154,255
2015,"Northeim",0 - 6,K03155,434
2015,"Peine",0 - 6,K03157,533
2015,"Wolfenbüttel",0 - 6,K03158,366
2015,"Göttingen",0 - 6,K03159,1174
2015,"Statistische Region Braunschweig",0 - 6,K031,6011
2015,"Region Hannover",0 - 6,K03241,5826
2015,"dav. Hannover, Lhst.",0 - 6,K03241001,3092
2015,"dav. Hannover, Umland",0 - 6,K03241999,2734
2015,"Diepholz",0 - 6,K03251,799
2015,"Hameln-Pyrmont",0 - 6,K03252,713
2015,"Hildesheim",0 - 6,K03254,910
2015,"Holzminden",0 - 6,K03255,131
2015,"Nienburg (Weser)",0 - 6,K03256,380
2015,"Schaumburg",0 - 6,K03257,459
2015,"Statistische Region Hannover",0 - 6,K032,9218
2015,"Celle",0 - 6,K03351,629
2015,"Cuxhaven",0 - 6,K03352,625
2015,"Harburg",0 - 6,K03353,343
2015,"Lüchow-Dannenberg",0 - 6,K03354,223
2015,"Lüneburg",0 - 6,K03355,424
2015,"Osterholz",0 - 6,K03356,436
2015,"Rotenburg (Wümme)",0 - 6,K03357,482
2015,"Heidekreis",0 - 6,K03358,462
2015,"Stade",0 - 6,K03359,775
2015,"Uelzen",0 - 6,K03360,254
2015,"Verden",0 - 6,K03361,407
2015,"Statistische Region Lüneburg",0 - 6,K033,5060
2015,"Delmenhorst, Stadt",0 - 6,K03401,480
2015,"Emden, Stadt",0 - 6,K03402,298
2015,"Oldenburg (Oldb), Stadt",0 - 6,K03403,785
2015,"Osnabrück, Stadt",0 - 6,K03404,840
2015,"Wilhelmshaven, Stadt",0 - 6,K03405,382
2015,"Ammerland",0 - 6,K03451,370
2015,"Aurich",0 - 6,K03452,612
2015,"Cloppenburg",0 - 6,K03453,952
2015,"Emsland",0 - 6,K03454,1698
2015,"Friesland",0 - 6,K03455,305
2015,"Grafschaft Bentheim",0 - 6,K03456,981
2015,"Leer",0 - 6,K03457,702
2015,"Oldenburg",0 - 6,K03458,555
2015,"Osnabrück",0 - 6,K03459,1081
2015,"Vechta",0 - 6,K03460,938
2015,"Wesermarsch",0 - 6,K03461,393
2015,"Wittmund",0 - 6,K03462,190
2015,"Statistische Region Weser-Ems",0 - 6,K034,11562
2015,"Niedersachsen",0 - 6,K030,31851
2014,"Braunschweig, Stadt",0 - 6,K03101,675
2014,"Salzgitter, Stadt",0 - 6,K03102,312
2014,"Wolfsburg, Stadt",0 - 6,K03103,617
2014,"Gifhorn",0 - 6,K03151,370
2014,"Goslar",0 - 6,K03153,293
2014,"Helmstedt",0 - 6,K03154,125
2014,"Northeim",0 - 6,K03155,301
2014,"Peine",0 - 6,K03157,301
2014,"Wolfenbüttel",0 - 6,K03158,227
2014,"Göttingen",0 - 6,K03159,855
2014,"Statistische Region Braunschweig",0 - 6,K031,4076
2014,"Region Hannover",0 - 6,K03241,4236
2014,"dav. Hannover, Lhst.",0 - 6,K03241001,2569
2014,"dav. Hannover, Umland",0 - 6,K03241999,1667
2014,"Diepholz",0 - 6,K03251,600
2014,"Hameln-Pyrmont",0 - 6,K03252,473
2014,"Hildesheim",0 - 6,K03254,615
2014,"Holzminden",0 - 6,K03255,103
2014,"Nienburg (Weser)",0 - 6,K03256,228
2014,"Schaumburg",0 - 6,K03257,314
2014,"Statistische Region Hannover",0 - 6,K032,6569
2014,"Celle",0 - 6,K03351,451
2014,"Cuxhaven",0 - 6,K03352,403
2014,"Harburg",0 - 6,K03353,282
2014,"Lüchow-Dannenberg",0 - 6,K03354,119
2014,"Lüneburg",0 - 6,K03355,347
2014,"Osterholz",0 - 6,K03356,240
2014,"Rotenburg (Wümme)",0 - 6,K03357,326
2014,"Heidekreis",0 - 6,K03358,301
2014,"Stade",0 - 6,K03359,467
2014,"Uelzen",0 - 6,K03360,195
2014,"Verden",0 - 6,K03361,271
2014,"Statistische Region Lüneburg",0 - 6,K033,3402
2014,"Delmenhorst, Stadt",0 - 6,K03401,320
2014,"Emden, Stadt",0 - 6,K03402,201
2014,"Oldenburg (Oldb), Stadt",0 - 6,K03403,583
2014,"Osnabrück, Stadt",0 - 6,K03404,654
2014,"Wilhelmshaven, Stadt",0 - 6,K03405,184
2014,"Ammerland",0 - 6,K03451,197
2014,"Aurich",0 - 6,K03452,447
2014,"Cloppenburg",0 - 6,K03453,660
2014,"Emsland",0 - 6,K03454,1234
2014,"Friesland",0 - 6,K03455,164
2014,"Grafschaft Bentheim",0 - 6,K03456,808
2014,"Leer",0 - 6,K03457,511
2014,"Oldenburg",0 - 6,K03458,366
2014,"Osnabrück",0 - 6,K03459,813
2014,"Vechta",0 - 6,K03460,692
2014,"Wesermarsch",0 - 6,K03461,192
2014,"Wittmund",0 - 6,K03462,135
2014,"Statistische Region Weser-Ems",0 - 6,K034,8161
2014,"Niedersachsen",0 - 6,K030,22208
2013,"Braunschweig, Stadt",0 - 6,K03101,642
2013,"Salzgitter, Stadt",0 - 6,K03102,235
2013,"Wolfsburg, Stadt",0 - 6,K03103,485
2013,"Gifhorn",0 - 6,K03151,259
2013,"Goslar",0 - 6,K03153,209
2013,"Helmstedt",0 - 6,K03154,95
2013,"Northeim",0 - 6,K03155,227
2013,"Peine",0 - 6,K03157,222
2013,"Wolfenbüttel",0 - 6,K03158,182
2013,"Göttingen",0 - 6,K03159,790
2013,"Statistische Region Braunschweig",0 - 6,K031,3346
2013,"Region Hannover",0 - 6,K03241,3603
2013,"dav. Hannover, Lhst.",0 - 6,K03241001,2311
2013,"dav. Hannover, Umland",0 - 6,K03241999,1292
2013,"Diepholz",0 - 6,K03251,424
2013,"Hameln-Pyrmont",0 - 6,K03252,318
2013,"Hildesheim",0 - 6,K03254,494
2013,"Holzminden",0 - 6,K03255,80
2013,"Nienburg (Weser)",0 - 6,K03256,188
2013,"Schaumburg",0 - 6,K03257,234
2013,"Statistische Region Hannover",0 - 6,K032,5341
2013,"Celle",0 - 6,K03351,326
2013,"Cuxhaven",0 - 6,K03352,264
2013,"Harburg",0 - 6,K03353,266
2013,"Lüchow-Dannenberg",0 - 6,K03354,69
2013,"Lüneburg",0 - 6,K03355,254
2013,"Osterholz",0 - 6,K03356,183
2013,"Rotenburg (Wümme)",0 - 6,K03357,241
2013,"Heidekreis",0 - 6,K03358,253
2013,"Stade",0 - 6,K03359,337
2013,"Uelzen",0 - 6,K03360,132
2013,"Verden",0 - 6,K03361,233
2013,"Statistische Region Lüneburg",0 - 6,K033,2558
2013,"Delmenhorst, Stadt",0 - 6,K03401,262
2013,"Emden, Stadt",0 - 6,K03402,154
2013,"Oldenburg (Oldb), Stadt",0 - 6,K03403,464
2013,"Osnabrück, Stadt",0 - 6,K03404,546
2013,"Wilhelmshaven, Stadt",0 - 6,K03405,165
2013,"Ammerland",0 - 6,K03451,172
2013,"Aurich",0 - 6,K03452,332
2013,"Cloppenburg",0 - 6,K03453,482
2013,"Emsland",0 - 6,K03454,962
2013,"Friesland",0 - 6,K03455,119
2013,"Grafschaft Bentheim",0 - 6,K03456,733
2013,"Leer",0 - 6,K03457,418
2013,"Oldenburg",0 - 6,K03458,289
2013,"Osnabrück",0 - 6,K03459,685
2013,"Vechta",0 - 6,K03460,568
2013,"Wesermarsch",0 - 6,K03461,157
2013,"Wittmund",0 - 6,K03462,100
2013,"Statistische Region Weser-Ems",0 - 6,K034,6608
2013,"Niedersachsen",0 - 6,K030,17853
2012,"Braunschweig, Stadt",0 - 6,K03101,594
2012,"Salzgitter, Stadt",0 - 6,K03102,189
2012,"Wolfsburg, Stadt",0 - 6,K03103,387
2012,"Gifhorn",0 - 6,K03151,199
2012,"Goslar",0 - 6,K03153,162
2012,"Helmstedt",0 - 6,K03154,75
2012,"Northeim",0 - 6,K03155,180
2012,"Peine",0 - 6,K03157,193
2012,"Wolfenbüttel",0 - 6,K03158,161
2012,"Göttingen",0 - 6,K03159,698
2012,"Statistische Region Braunschweig",0 - 6,K031,2838
2012,"Region Hannover",0 - 6,K03241,3231
2012,"dav. Hannover, Lhst.",0 - 6,K03241001,2208
2012,"dav. Hannover, Umland",0 - 6,K03241999,1023
2012,"Diepholz",0 - 6,K03251,359
2012,"Hameln-Pyrmont",0 - 6,K03252,236
2012,"Hildesheim",0 - 6,K03254,448
2012,"Holzminden",0 - 6,K03255,65
2012,"Nienburg (Weser)",0 - 6,K03256,161
2012,"Schaumburg",0 - 6,K03257,182
2012,"Statistische Region Hannover",0 - 6,K032,4682
2012,"Celle",0 - 6,K03351,248
2012,"Cuxhaven",0 - 6,K03352,225
2012,"Harburg",0 - 6,K03353,298
2012,"Lüchow-Dannenberg",0 - 6,K03354,53
2012,"Lüneburg",0 - 6,K03355,208
2012,"Osterholz",0 - 6,K03356,137
2012,"Rotenburg (Wümme)",0 - 6,K03357,203
2012,"Heidekreis",0 - 6,K03358,192
2012,"Stade",0 - 6,K03359,271
2012,"Uelzen",0 - 6,K03360,95
2012,"Verden",0 - 6,K03361,219
2012,"Statistische Region Lüneburg",0 - 6,K033,2149
2012,"Delmenhorst, Stadt",0 - 6,K03401,219
2012,"Emden, Stadt",0 - 6,K03402,115
2012,"Oldenburg (Oldb), Stadt",0 - 6,K03403,404
2012,"Osnabrück, Stadt",0 - 6,K03404,487
2012,"Wilhelmshaven, Stadt",0 - 6,K03405,140
2012,"Ammerland",0 - 6,K03451,143
2012,"Aurich",0 - 6,K03452,301
2012,"Cloppenburg",0 - 6,K03453,349
2012,"Emsland",0 - 6,K03454,785
2012,"Friesland",0 - 6,K03455,105
2012,"Grafschaft Bentheim",0 - 6,K03456,715
2012,"Leer",0 - 6,K03457,385
2012,"Oldenburg",0 - 6,K03458,257
2012,"Osnabrück",0 - 6,K03459,592
2012,"Vechta",0 - 6,K03460,499
2012,"Wesermarsch",0 - 6,K03461,134
2012,"Wittmund",0 - 6,K03462,64
2012,"Statistische Region Weser-Ems",0 - 6,K034,5694
2012,"Niedersachsen",0 - 6,K030,15363
2020,"Braunschweig, Stadt",6 - 15,K03101,1915
2020,"Salzgitter, Stadt",6 - 15,K03102,2225
2020,"Wolfsburg, Stadt",6 - 15,K03103,1570
2020,"Gifhorn",6 - 15,K03151,1155
2020,"Goslar",6 - 15,K03153,1055
2020,"Helmstedt",6 - 15,K03154,610
2020,"Northeim",6 - 15,K03155,985
2020,"Peine",6 - 15,K03157,1295
2020,"Wolfenbüttel",6 - 15,K03158,775
2020,"Göttingen",6 - 15,K03159,2655
2020,"Statistische Region Braunschweig",6 - 15,K031,14245
2020,"Region Hannover",6 - 15,K03241,14320
2020,"dav. Hannover, Lhst.",6 - 15,K03241001,7560
2020,"dav. Hannover, Umland",6 - 15,K03241999,6760
2020,"Diepholz",6 - 15,K03251,2160
2020,"Hameln-Pyrmont",6 - 15,K03252,1940
2020,"Hildesheim",6 - 15,K03254,2335
2020,"Holzminden",6 - 15,K03255,420
2020,"Nienburg (Weser)",6 - 15,K03256,1280
2020,"Schaumburg",6 - 15,K03257,1310
2020,"Statistische Region Hannover",6 - 15,K032,23765
2020,"Celle",6 - 15,K03351,1590
2020,"Cuxhaven",6 - 15,K03352,1295
2020,"Harburg",6 - 15,K03353,1560
2020,"Lüchow-Dannenberg",6 - 15,K03354,295
2020,"Lüneburg",6 - 15,K03355,1375
2020,"Osterholz",6 - 15,K03356,825
2020,"Rotenburg (Wümme)",6 - 15,K03357,1150
2020,"Heidekreis",6 - 15,K03358,1125
2020,"Stade",6 - 15,K03359,2070
2020,"Uelzen",6 - 15,K03360,635
2020,"Verden",6 - 15,K03361,1045
2020,"Statistische Region Lüneburg",6 - 15,K033,12965
2020,"Delmenhorst, Stadt",6 - 15,K03401,1530
2020,"Emden, Stadt",6 - 15,K03402,665
2020,"Oldenburg (Oldb), Stadt",6 - 15,K03403,1985
2020,"Osnabrück, Stadt",6 - 15,K03404,2020
2020,"Wilhelmshaven, Stadt",6 - 15,K03405,1030
2020,"Ammerland",6 - 15,K03451,995
2020,"Aurich",6 - 15,K03452,1175
2020,"Cloppenburg",6 - 15,K03453,1955
2020,"Emsland",6 - 15,K03454,3765
2020,"Friesland",6 - 15,K03455,585
2020,"Grafschaft Bentheim",6 - 15,K03456,1960
2020,"Leer",6 - 15,K03457,1650
2020,"Oldenburg",6 - 15,K03458,1240
2020,"Osnabrück",6 - 15,K03459,2985
2020,"Vechta",6 - 15,K03460,2195
2020,"Wesermarsch",6 - 15,K03461,800
2020,"Wittmund",6 - 15,K03462,320
2020,"Statistische Region Weser-Ems",6 - 15,K034,26845
2020,"Niedersachsen",6 - 15,K030,77820
2019,"Braunschweig, Stadt",6 - 15,K03101,1890
2019,"Salzgitter, Stadt",6 - 15,K03102,2105
2019,"Wolfsburg, Stadt",6 - 15,K03103,1405
2019,"Gifhorn",6 - 15,K03151,1050
2019,"Goslar",6 - 15,K03153,1045
2019,"Helmstedt",6 - 15,K03154,585
2019,"Northeim",6 - 15,K03155,935
2019,"Peine",6 - 15,K03157,1180
2019,"Wolfenbüttel",6 - 15,K03158,730
2019,"Göttingen",6 - 15,K03159,2630
2019,"Statistische Region Braunschweig",6 - 15,K031,13555
2019,"Region Hannover",6 - 15,K03241,13810
2019,"dav. Hannover, Lhst.",6 - 15,K03241001,7330
2019,"dav. Hannover, Umland",6 - 15,K03241999,6480
2019,"Diepholz",6 - 15,K03251,2015
2019,"Hameln-Pyrmont",6 - 15,K03252,1790
2019,"Hildesheim",6 - 15,K03254,2125
2019,"Holzminden",6 - 15,K03255,405
2019,"Nienburg (Weser)",6 - 15,K03256,1190
2019,"Schaumburg",6 - 15,K03257,1240
2019,"Statistische Region Hannover",6 - 15,K032,22575
2019,"Celle",6 - 15,K03351,1535
2019,"Cuxhaven",6 - 15,K03352,1285
2019,"Harburg",6 - 15,K03353,1405
2019,"Lüchow-Dannenberg",6 - 15,K03354,265
2019,"Lüneburg",6 - 15,K03355,1335
2019,"Osterholz",6 - 15,K03356,750
2019,"Rotenburg (Wümme)",6 - 15,K03357,1030
2019,"Heidekreis",6 - 15,K03358,1100
2019,"Stade",6 - 15,K03359,1885
2019,"Uelzen",6 - 15,K03360,635
2019,"Verden",6 - 15,K03361,1010
2019,"Statistische Region Lüneburg",6 - 15,K033,12235
2019,"Delmenhorst, Stadt",6 - 15,K03401,1445
2019,"Emden, Stadt",6 - 15,K03402,615
2019,"Oldenburg (Oldb), Stadt",6 - 15,K03403,1805
2019,"Osnabrück, Stadt",6 - 15,K03404,1970
2019,"Wilhelmshaven, Stadt",6 - 15,K03405,975
2019,"Ammerland",6 - 15,K03451,935
2019,"Aurich",6 - 15,K03452,1145
2019,"Cloppenburg",6 - 15,K03453,1760
2019,"Emsland",6 - 15,K03454,3555
2019,"Friesland",6 - 15,K03455,575
2019,"Grafschaft Bentheim",6 - 15,K03456,1900
2019,"Leer",6 - 15,K03457,1535
2019,"Oldenburg",6 - 15,K03458,1240
2019,"Osnabrück",6 - 15,K03459,2810
2019,"Vechta",6 - 15,K03460,2065
2019,"Wesermarsch",6 - 15,K03461,760
2019,"Wittmund",6 - 15,K03462,305
2019,"Statistische Region Weser-Ems",6 - 15,K034,25395
2019,"Niedersachsen",6 - 15,K030,73760
2018,"Braunschweig, Stadt",6 - 15,K03101,1705
2018,"Salzgitter, Stadt",6 - 15,K03102,1960
2018,"Wolfsburg, Stadt",6 - 15,K03103,1260
2018,"Gifhorn",6 - 15,K03151,945
2018,"Goslar",6 - 15,K03153,995
2018,"Helmstedt",6 - 15,K03154,580
2018,"Northeim",6 - 15,K03155,875
2018,"Peine",6 - 15,K03157,1080
2018,"Wolfenbüttel",6 - 15,K03158,695
2018,"Göttingen",6 - 15,K03159,2360
2018,"Statistische Region Braunschweig",6 - 15,K031,12455
2018,"Region Hannover",6 - 15,K03241,12875
2018,"dav. Hannover, Lhst.",6 - 15,K03241001,6815
2018,"dav. Hannover, Umland",6 - 15,K03241999,6060
2018,"Diepholz",6 - 15,K03251,1855
2018,"Hameln-Pyrmont",6 - 15,K03252,1645
2018,"Hildesheim",6 - 15,K03254,1960
2018,"Holzminden",6 - 15,K03255,405
2018,"Nienburg (Weser)",6 - 15,K03256,1120
2018,"Schaumburg",6 - 15,K03257,1205
2018,"Statistische Region Hannover",6 - 15,K032,21065
2018,"Celle",6 - 15,K03351,1465
2018,"Cuxhaven",6 - 15,K03352,1245
2018,"Harburg",6 - 15,K03353,1220
